0.527265300288454,0.714364671481012,0.425863118574891,0.408746999878784,0.535255075681608,0.871938581053139,0.1273006275889
0.203404982669002,0.24633008951616,0.892790338905896,0.203128999659386,0.805107139425868,0.60571634238852,0.235575804130908
0.395287749541592,0.888915922906676,0.645671072716672,0.414054190467137,0.66471587897498,0.352664034512203,0.91902307696595
0.555606063714068,0.034245347154441,0.245104244558655,0.806604574344402,0.755980589313423,0.900312619237375,0.991862260732736
0.0747294049126699,0.874272652843163,0.0283452640419571,0.614241847588793,0.0710171358990563,0.430326110883768,0.233608605914567
0.625417198811386,0.211556367674636,0.965033845494051,0.24025392776367,0.154397711695357,0.159638709928672,0.0859630401646546
0.284084526488597,0.130190135971732,0.606593531838895,0.929901482970408,0.677437825443893,0.0353451371357521,0.0556470477281357
0.552382374439567,0.856869613685119,0.910897808573627,0.386087341879535,0.208362073734571,0.729387550023099,0.245815804808315
0.406234441979897,0.871480527274069,0.221085199723526,0.692465745235079,0.727460120212035,0.695925984390045,0.105257437613447
0.977696563572482,0.275487203744933,0.898888286156062,0.829017927324873,0.694101839183877,0.627194232599435,0.30251339324867
